cartodb_id|orig_geocode_string|orig_lat|orig_lon|mapzen_lat|mapzen_lon|mapquest_lat|mapquest_lon
337112|520 S Carancahua Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|28.69666|-96.38969|27.7874960366778|-97.3974028346754
337114|520  Starr Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|40.127374|-75.510717|27.797926|-97.395169244898
337116|521  Starr Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.792847|-95.39226|27.797762|-97.395169244898
337115|521 S Carancahua Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|28.69666|-96.38969|27.7874742289421|-97.3975882459187
337113|520 S Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|27.810482|-97.395059|27.7876898524802|-97.3962392727144
337117|523  Fitzgerald Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.855745|-95.420526|27.8050564080544|-97.396860730536
337122|526 N Tancahua Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.815339|-95.363689|27.795165|-97.398498
337120|525 S Carancahua Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|28.69666|-96.38969|27.7874291580494|-97.3975866848039
337118|523 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.778971|-95.242699|27.7960963607796|-97.3928618953247
337119|523  Taylor Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|37.777388|-79.447252|27.7987346734694|-97.3951473877551
337123|526 S Tancahua Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.815339|-95.363689|27.7872847183562|-97.3984484671162
337127|535 S Carancahua Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|28.69666|-96.38969|27.7873164808179|-97.3975827820172
337126|535 N Carancahua Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|28.69666|-96.38969|27.7953661415537|-97.3975634370131
337132|600  Leopard Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|31.809925|-106.109969|27.79635|-97.396513
337130|555 N Carancahua Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|28.69666|-96.38969|27.7954629535254|-97.3975602116404
337129|542 N Tancahua Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.841519|-95.367643|27.7954758020813|-97.39848763696
337128|539 N Carancahua Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|28.69666|-96.38969|27.7953855056849|-97.3975628467001
337136|601 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|40.451102|-83.183244|27.796922|-97.392803
337137|605  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|32.314562|-106.775824|27.793559|-97.3959375
337133|601  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|33.342173|-111.851716|27.793559|-97.3959375
337134|601 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|30.641932|-97.776603|27.796934|-97.393917
337142|613 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|27.80354|-97.398135|27.7970270600263|-97.3939146259927
337139|608  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.886615|-95.323071|27.793559|-97.3959375
337138|606 N Carancahua Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|28.69666|-96.38969|27.7957096414931|-97.397365647855
337140|611 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|27.80354|-97.398135|27.7970115497666|-97.3939150115445
337143|614  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.886615|-95.323071|27.793559|-97.3959375
337145|615  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|32.31471|-106.77586|27.793559|-97.3959375
337146|615 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|27.80354|-97.398135|27.7970425702951|-97.3939142408039
337144|615  Leopard Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|27.845874|-97.584079|27.7963632238353|-97.424266
337150|617 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|27.80354|-97.398135|27.797058080564|-97.3939138556151
337152|621 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|27.80354|-97.398135|27.7970891011017|-97.3939130852375
337149|616  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.886615|-95.323071|27.793559|-97.3959375
337151|619 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|27.80354|-97.398135|27.7970735908328|-97.3939134704263
337154|622  Power Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.710808|-95.279163|27.8030966938776|-97.3976977755102
337156|623  Power Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.710808|-95.279163|27.8029366938776|-97.3976547755102
337153|622 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|31.686657|-106.051345|27.7970860205029|-97.3926122347762
337157|624  Leopard Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|27.845874|-97.584079|27.7963526688752|-97.3967054901403
337155|623 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|27.80354|-97.398135|27.7971046113705|-97.3939127000487
337162|701  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.886615|-95.323071|27.793559|-97.3959375
337158|624  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.886615|-95.323071|27.793559|-97.3959375
337161|701  Leopard Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|27.845874|-97.584079|27.796202|-97.397582
337159|624 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|27.80354|-97.398135|27.7971171163529|-97.3937262901568
337164|701 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|30.15748|-97.816113|27.797921|-97.392774
337165|702  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.886615|-95.323071|27.793559|-97.3959375
337163|701 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|33.357436|-97.162733|27.797939|-97.393896
337167|705  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.886615|-95.323071|27.793559|-97.3959375
337166|702 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|33.357873|-97.162251|27.7979548170983|-97.393711
337168|705 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|33.357418|-97.162234|27.7979685498444|-97.3938964221406
337170|709 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|33.357397|-97.161768|27.7979980996888|-97.3938968442813
337171|710  Buffalo Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|41.66592|-83.51649|27.798358|-97.3976037617234
337172|710  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.886615|-95.323071|27.793559|-97.3959375
337174|711 N Carancahua Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|28.69666|-96.38969|27.7964807883652|-97.3975279603939
337176|713 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|33.357376|-97.161286|27.7980276504484|-97.3938971919429
337175|711 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|33.357386|-97.161526|27.7980128748011|-97.3938970398779
337173|711  Lipan Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|39.703521|-105.001864|27.7940890243424|-97.3977388175685
337177|715  Comanche Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.64828|-95.17901|27.7930997263303|-97.3978197076179
337182|720  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.886615|-95.323071|27.793559|-97.3959375
337178|715  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|32.315429|-106.776|27.793559|-97.3959375
337179|715 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|33.357365|-97.161049|27.7980424260957|-97.3938973440078
337180|716 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|33.357796|-97.16056|27.7980585342694|-97.3937114892035
337184|721  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|32.315841|-106.776113|27.793559|-97.3959375
337183|721  Comanche Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|29.64828|-95.17901|27.7931007161023|-97.3978697291691
337187|724  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|32.304735|-106.772961|27.793559|-97.3959375
337185|721 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|33.357331|-97.160342|27.7980867530376|-97.3938978002028
337191|801 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|30.15772|-97.816565|27.798905|-97.392758
